Member State Code,Member State Name,Week - Begin Date,Week - End Date,Week Number,Category,Unit,Price,Year
IE,Ireland,2011-04-25,2011-05-01,17,Heifers,100kg,347.9,2011
IE,Ireland,2011-04-11,2011-04-17,15,Heifers,100kg,337.7,2011
IE,Ireland,2012-12-24,2012-12-30,52,Heifers,100kg,411.9,2012
IE,Ireland,2012-11-19,2012-11-25,47,Heifers,100kg,396.0,2012
IE,Ireland,2012-04-16,2012-04-22,16,Heifers,100kg,405.5,2012
IE,Ireland,2012-04-02,2012-04-08,14,Heifers,100kg,404.1,2012
IE,Ireland,2012-07-23,2012-07-29,30,Heifers,100kg,400.3,2012
IE,Ireland,2012-08-13,2012-08-19,33,Heifers,100kg,397.2,2012
IE,Ireland,2012-07-09,2012-07-15,28,Heifers,100kg,413.2,2012
IE,Ireland,2012-01-16,2012-01-22,3,Heifers,100kg,405.9,2012
IE,Ireland,2012-11-12,2012-11-18,46,Heifers,100kg,392.6,2012
IE,Ireland,2012-05-14,2012-05-20,20,Heifers,100kg,410.6,2012
IE,Ireland,2012-04-23,2012-04-29,17,Heifers,100kg,406.8,2012
IE,Ireland,2012-04-30,2012-05-06,18,Heifers,100kg,407.8,2012
IE,Ireland,2012-02-27,2012-03-04,9,Heifers,100kg,397.0,2012
IE,Ireland,2012-04-09,2012-04-15,15,Heifers,100kg,405.2,2012
IE,Ireland,2012-12-03,2012-12-09,49,Heifers,100kg,401.8,2012
IE,Ireland,2012-01-09,2012-01-15,2,Heifers,100kg,406.6,2012
IE,Ireland,2012-03-05,2012-03-11,10,Heifers,100kg,399.8,2012
IE,Ireland,2012-12-10,2012-12-16,50,Heifers,100kg,402.4,2012
IE,Ireland,2012-08-06,2012-08-12,32,Heifers,100kg,398.5,2012
IE,Ireland,2012-05-07,2012-05-13,19,Heifers,100kg,408.3,2012
IE,Ireland,2012-11-26,2012-12-02,48,Heifers,100kg,398.8,2012
IE,Ireland,2012-07-30,2012-08-05,31,Heifers,100kg,400.1,2012
IE,Ireland,2012-01-02,2012-01-08,1,Heifers,100kg,405.0,2012
IE,Ireland,2012-07-16,2012-07-22,29,Heifers,100kg,403.4,2012
IE,Ireland,2012-12-17,2012-12-23,51,Heifers,100kg,406.1,2012
IE,Ireland,2012-03-12,2012-03-18,11,Heifers,100kg,399.3,2012
IE,Ireland,2012-10-15,2012-10-21,42,Heifers,100kg,382.9,2012
IE,Ireland,2012-05-28,2012-06-03,22,Heifers,100kg,414.5,2012
IE,Ireland,2012-07-02,2012-07-08,27,Heifers,100kg,419.2,2012
IE,Ireland,2012-02-13,2012-02-19,7,Heifers,100kg,392.5,2012
IE,Ireland,2012-09-24,2012-09-30,39,Heifers,100kg,387.4,2012
IE,Ireland,2012-03-19,2012-03-25,12,Heifers,100kg,401.2,2012
IE,Ireland,2012-02-06,2012-02-12,6,Heifers,100kg,395.0,2012
IE,Ireland,2012-10-22,2012-10-28,43,Heifers,100kg,381.7,2012
IE,Ireland,2012-01-30,2012-02-05,5,Heifers,100kg,398.2,2012
IE,Ireland,2012-06-11,2012-06-17,24,Heifers,100kg,415.4,2012
IE,Ireland,2012-10-01,2012-10-07,40,Heifers,100kg,383.2,2012
IE,Ireland,2012-09-03,2012-09-09,36,Heifers,100kg,382.8,2012
IE,Ireland,2012-10-08,2012-10-14,41,Heifers,100kg,383.0,2012
IE,Ireland,2012-06-04,2012-06-10,23,Heifers,100kg,413.0,2012
IE,Ireland,2012-03-26,2012-04-01,13,Heifers,100kg,402.4,2012
IE,Ireland,2012-09-10,2012-09-16,37,Heifers,100kg,387.5,2012
IE,Ireland,2012-02-20,2012-02-26,8,Heifers,100kg,393.2,2012
IE,Ireland,2012-09-17,2012-09-23,38,Heifers,100kg,388.2,2012
IE,Ireland,2012-11-05,2012-11-11,45,Heifers,100kg,388.6,2012
IE,Ireland,2012-06-25,2012-07-01,26,Heifers,100kg,418.4,2012
IE,Ireland,2012-08-20,2012-08-26,34,Heifers,100kg,390.9,2012
IE,Ireland,2012-10-29,2012-11-04,44,Heifers,100kg,383.7,2012
IE,Ireland,2012-05-21,2012-05-27,21,Heifers,100kg,412.2,2012
IE,Ireland,2012-08-27,2012-09-02,35,Heifers,100kg,385.5,2012
IE,Ireland,2012-01-23,2012-01-29,4,Heifers,100kg,402.6,2012
IE,Ireland,2012-06-18,2012-06-24,25,Heifers,100kg,418.0,2012
IE,Ireland,2013-02-25,2013-03-03,9,Heifers,100kg,421.9,2013
IE,Ireland,2013-12-09,2013-12-15,50,Heifers,100kg,402.5,2013
IE,Ireland,2013-02-04,2013-02-10,6,Heifers,100kg,417.2,2013
IE,Ireland,2013-09-09,2013-09-15,37,Heifers,100kg,406.3,2013
IE,Ireland,2013-09-16,2013-09-22,38,Heifers,100kg,398.4,2013
IE,Ireland,2013-12-23,2013-12-29,52,Heifers,100kg,407.2,2013
IE,Ireland,2012-12-31,2013-01-06,1,Heifers,100kg,412.9,2013
IE,Ireland,2013-07-29,2013-08-04,31,Heifers,100kg,416.3,2013
IE,Ireland,2013-12-16,2013-12-22,51,Heifers,100kg,402.8,2013
IE,Ireland,2013-09-23,2013-09-29,39,Heifers,100kg,392.7,2013
IE,Ireland,2013-09-02,2013-09-08,36,Heifers,100kg,412.9,2013
IE,Ireland,2013-01-14,2013-01-20,3,Heifers,100kg,417.6,2013
IE,Ireland,2013-08-12,2013-08-18,33,Heifers,100kg,416.0,2013
IE,Ireland,2013-11-18,2013-11-24,47,Heifers,100kg,401.3,2013
IE,Ireland,2013-11-25,2013-12-01,48,Heifers,100kg,402.4,2013
IE,Ireland,2013-10-21,2013-10-27,43,Heifers,100kg,402.9,2013
IE,Ireland,2013-01-21,2013-01-27,4,Heifers,100kg,418.2,2013
IE,Ireland,2013-08-19,2013-08-25,34,Heifers,100kg,415.4,2013
IE,Ireland,2013-11-04,2013-11-10,45,Heifers,100kg,403.4,2013
IE,Ireland,2013-10-28,2013-11-03,44,Heifers,100kg,402.9,2013
IE,Ireland,2013-11-11,2013-11-17,46,Heifers,100kg,402.1,2013
IE,Ireland,2013-02-18,2013-02-24,8,Heifers,100kg,420.2,2013
IE,Ireland,2013-02-11,2013-02-17,7,Heifers,100kg,418.6,2013
IE,Ireland,2013-12-02,2013-12-08,49,Heifers,100kg,402.7,2013
IE,Ireland,2013-09-30,2013-10-06,40,Heifers,100kg,394.3,2013
IE,Ireland,2013-08-05,2013-08-11,32,Heifers,100kg,416.2,2013
IE,Ireland,2013-01-07,2013-01-13,2,Heifers,100kg,417.1,2013
IE,Ireland,2013-01-28,2013-02-03,5,Heifers,100kg,418.0,2013
IE,Ireland,2013-10-07,2013-10-13,41,Heifers,100kg,395.1,2013
IE,Ireland,2013-08-26,2013-09-01,35,Heifers,100kg,414.8,2013
IE,Ireland,2013-10-14,2013-10-20,42,Heifers,100kg,400.3,2013
IE,Ireland,2013-03-04,2013-03-10,10,Heifers,100kg,427.0,2013
IE,Ireland,2013-07-01,2013-07-07,27,Heifers,100kg,452.3,2013
IE,Ireland,2013-05-20,2013-05-26,21,Heifers,100kg,462.1,2013
IE,Ireland,2013-03-25,2013-03-31,13,Heifers,100kg,443.3,2013
IE,Ireland,2013-07-08,2013-07-14,28,Heifers,100kg,444.5,2013
IE,Ireland,2013-04-15,2013-04-21,16,Heifers,100kg,446.9,2013
IE,Ireland,2013-07-22,2013-07-28,30,Heifers,100kg,424.1,2013
IE,Ireland,2013-04-22,2013-04-28,17,Heifers,100kg,448.1,2013
IE,Ireland,2013-04-08,2013-04-14,15,Heifers,100kg,444.5,2013
IE,Ireland,2013-06-17,2013-06-23,25,Heifers,100kg,465.3,2013
IE,Ireland,2013-06-24,2013-06-30,26,Heifers,100kg,460.9,2013
IE,Ireland,2013-05-13,2013-05-19,20,Heifers,100kg,458.3,2013
IE,Ireland,2013-07-15,2013-07-21,29,Heifers,100kg,434.1,2013
IE,Ireland,2013-03-11,2013-03-17,11,Heifers,100kg,432.0,2013
IE,Ireland,2013-05-06,2013-05-12,19,Heifers,100kg,453.6,2013
IE,Ireland,2013-04-01,2013-04-07,14,Heifers,100kg,444.5,2013
IE,Ireland,2013-06-10,2013-06-16,24,Heifers,100kg,467.9,2013
IE,Ireland,2013-06-03,2013-06-09,23,Heifers,100kg,467.6,2013
IE,Ireland,2013-05-27,2013-06-02,22,Heifers,100kg,464.0,2013
IE,Ireland,2013-03-18,2013-03-24,12,Heifers,100kg,440.2,2013
IE,Ireland,2013-04-29,2013-05-05,18,Heifers,100kg,450.3,2013
IE,Ireland,2014-07-07,2014-07-13,28,Heifers,100kg,366.6,2014
IE,Ireland,2014-01-06,2014-01-12,2,Heifers,100kg,405.0,2014
IE,Ireland,2014-05-12,2014-05-18,20,Heifers,100kg,390.7,2014
IE,Ireland,2014-11-17,2014-11-23,47,Heifers,100kg,379.3,2014
IE,Ireland,2014-04-21,2014-04-27,17,Heifers,100kg,388.9,2014
IE,Ireland,2014-11-24,2014-11-30,48,Heifers,100kg,385.3,2014
IE,Ireland,2014-04-28,2014-05-04,18,Heifers,100kg,390.2,2014
IE,Ireland,2014-08-18,2014-08-24,34,Heifers,100kg,359.1,2014
IE,Ireland,2014-05-05,2014-05-11,19,Heifers,100kg,389.6,2014
IE,Ireland,2014-03-31,2014-04-06,14,Heifers,100kg,387.1,2014
IE,Ireland,2014-12-01,2014-12-07,49,Heifers,100kg,389.1,2014
IE,Ireland,2014-08-25,2014-08-31,35,Heifers,100kg,356.9,2014
IE,Ireland,2014-06-30,2014-07-06,27,Heifers,100kg,369.9,2014
IE,Ireland,2014-05-26,2014-06-01,22,Heifers,100kg,391.0,2014
IE,Ireland,2014-10-13,2014-10-19,42,Heifers,100kg,362.8,2014
IE,Ireland,2014-10-20,2014-10-26,43,Heifers,100kg,364.5,2014
IE,Ireland,2014-09-15,2014-09-21,38,Heifers,100kg,356.6,2014
IE,Ireland,2014-09-22,2014-09-28,39,Heifers,100kg,357.5,2014
IE,Ireland,2014-06-02,2014-06-08,23,Heifers,100kg,387.5,2014
IE,Ireland,2014-10-06,2014-10-12,41,Heifers,100kg,361.0,2014
IE,Ireland,2014-09-29,2014-10-05,40,Heifers,100kg,359.2,2014
IE,Ireland,2014-01-27,2014-02-02,5,Heifers,100kg,402.5,2014
IE,Ireland,2014-06-09,2014-06-15,24,Heifers,100kg,380.3,2014
IE,Ireland,2014-03-17,2014-03-23,12,Heifers,100kg,389.3,2014
IE,Ireland,2014-01-20,2014-01-26,4,Heifers,100kg,403.2,2014
IE,Ireland,2014-03-24,2014-03-30,13,Heifers,100kg,387.3,2014
IE,Ireland,2014-03-10,2014-03-16,11,Heifers,100kg,388.8,2014
IE,Ireland,2014-11-03,2014-11-09,45,Heifers,100kg,369.7,2014
IE,Ireland,2014-09-01,2014-09-07,36,Heifers,100kg,355.9,2014
IE,Ireland,2014-11-10,2014-11-16,46,Heifers,100kg,374.3,2014
IE,Ireland,2014-02-10,2014-02-16,7,Heifers,100kg,398.7,2014
IE,Ireland,2014-01-13,2014-01-19,3,Heifers,100kg,403.2,2014
IE,Ireland,2014-06-16,2014-06-22,25,Heifers,100kg,376.8,2014
IE,Ireland,2014-05-19,2014-05-25,21,Heifers,100kg,391.1,2014
IE,Ireland,2014-02-03,2014-02-09,6,Heifers,100kg,401.6,2014
IE,Ireland,2014-06-23,2014-06-29,26,Heifers,100kg,371.2,2014
IE,Ireland,2014-09-08,2014-09-14,37,Heifers,100kg,355.2,2014
IE,Ireland,2014-10-27,2014-11-02,44,Heifers,100kg,365.9,2014
IE,Ireland,2014-07-14,2014-07-20,29,Heifers,100kg,370.0,2014
IE,Ireland,2014-02-17,2014-02-23,8,Heifers,100kg,394.3,2014
IE,Ireland,2014-03-03,2014-03-09,10,Heifers,100kg,390.2,2014
IE,Ireland,2014-12-15,2014-12-21,51,Heifers,100kg,392.2,2014
IE,Ireland,2013-12-30,2014-01-05,1,Heifers,100kg,402.8,2014
IE,Ireland,2014-08-11,2014-08-17,33,Heifers,100kg,364.4,2014
IE,Ireland,2014-04-07,2014-04-13,15,Heifers,100kg,388.2,2014
IE,Ireland,2014-04-14,2014-04-20,16,Heifers,100kg,388.9,2014
IE,Ireland,2014-02-24,2014-03-02,9,Heifers,100kg,391.8,2014
IE,Ireland,2014-12-08,2014-12-14,50,Heifers,100kg,389.9,2014
IE,Ireland,2014-12-22,2014-12-28,52,Heifers,100kg,394.7,2014
IE,Ireland,2014-07-21,2014-07-27,30,Heifers,100kg,370.6,2014
IE,Ireland,2014-08-04,2014-08-10,32,Heifers,100kg,369.1,2014
IE,Ireland,2014-07-28,2014-08-03,31,Heifers,100kg,370.8,2014
IE,Ireland,2015-09-07,2015-09-13,37,Heifers,100kg,403.2,2015
IE,Ireland,2015-11-16,2015-11-22,47,Heifers,100kg,395.1,2015
IE,Ireland,2015-11-02,2015-11-08,45,Heifers,100kg,395.1,2015
IE,Ireland,2015-10-26,2015-11-01,44,Heifers,100kg,394.6,2015
IE,Ireland,2015-05-18,2015-05-24,21,Heifers,100kg,416.1,2015
IE,Ireland,2015-08-03,2015-08-09,32,Heifers,100kg,423.1,2015
IE,Ireland,2015-07-13,2015-07-19,29,Heifers,100kg,430.4,2015
IE,Ireland,2015-05-04,2015-05-10,19,Heifers,100kg,420.2,2015
IE,Ireland,2015-04-20,2015-04-26,17,Heifers,100kg,421.2,2015
IE,Ireland,2015-02-09,2015-02-15,7,Heifers,100kg,419.8,2015
IE,Ireland,2015-02-23,2015-03-01,9,Heifers,100kg,417.0,2015
IE,Ireland,2015-04-06,2015-04-12,15,Heifers,100kg,419.8,2015
IE,Ireland,2015-01-12,2015-01-18,3,Heifers,100kg,405.5,2015
IE,Ireland,2015-06-22,2015-06-28,26,Heifers,100kg,428.7,2015
IE,Ireland,2015-08-31,2015-09-06,36,Heifers,100kg,403.2,2015
IE,Ireland,2015-12-14,2015-12-20,51,Heifers,100kg,395.8,2015
IE,Ireland,2015-08-24,2015-08-30,35,Heifers,100kg,404.9,2015
IE,Ireland,2015-11-09,2015-11-15,46,Heifers,100kg,395.8,2015
IE,Ireland,2015-05-11,2015-05-17,20,Heifers,100kg,417.0,2015
IE,Ireland,2015-07-27,2015-08-02,31,Heifers,100kg,429.0,2015
IE,Ireland,2015-09-28,2015-10-04,40,Heifers,100kg,393.2,2015
IE,Ireland,2015-01-26,2015-02-01,5,Heifers,100kg,415.7,2015
IE,Ireland,2015-10-12,2015-10-18,42,Heifers,100kg,391.1,2015
IE,Ireland,2015-09-21,2015-09-27,39,Heifers,100kg,397.0,2015
IE,Ireland,2015-05-25,2015-05-31,22,Heifers,100kg,417.8,2015
IE,Ireland,2014-12-29,2015-01-04,1,Heifers,100kg,396.4,2015
IE,Ireland,2015-06-01,2015-06-07,23,Heifers,100kg,423.1,2015
IE,Ireland,2015-12-28,2016-01-03,53,Heifers,100kg,398.9,2015
IE,Ireland,2015-03-16,2015-03-22,12,Heifers,100kg,414.1,2015
IE,Ireland,2015-07-20,2015-07-26,30,Heifers,100kg,431.9,2015
IE,Ireland,2015-10-05,2015-10-11,41,Heifers,100kg,390.3,2015
IE,Ireland,2015-06-08,2015-06-14,24,Heifers,100kg,425.7,2015
IE,Ireland,2015-03-09,2015-03-15,11,Heifers,100kg,413.3,2015
IE,Ireland,2015-09-14,2015-09-20,38,Heifers,100kg,400.3,2015
IE,Ireland,2015-06-15,2015-06-21,25,Heifers,100kg,426.6,2015
IE,Ireland,2015-04-13,2015-04-19,16,Heifers,100kg,421.1,2015
IE,Ireland,2015-12-21,2015-12-27,52,Heifers,100kg,398.4,2015
IE,Ireland,2015-03-23,2015-03-29,13,Heifers,100kg,416.0,2015
IE,Ireland,2015-10-19,2015-10-25,43,Heifers,100kg,393.7,2015
IE,Ireland,2015-02-02,2015-02-08,6,Heifers,100kg,417.7,2015
IE,Ireland,2015-01-19,2015-01-25,4,Heifers,100kg,410.4,2015
IE,Ireland,2015-07-06,2015-07-12,28,Heifers,100kg,429.4,2015
IE,Ireland,2015-11-30,2015-12-06,49,Heifers,100kg,395.4,2015
IE,Ireland,2015-03-02,2015-03-08,10,Heifers,100kg,413.7,2015
IE,Ireland,2015-03-30,2015-04-05,14,Heifers,100kg,418.9,2015
IE,Ireland,2015-12-07,2015-12-13,50,Heifers,100kg,394.4,2015
IE,Ireland,2015-01-05,2015-01-11,2,Heifers,100kg,399.8,2015
IE,Ireland,2015-08-17,2015-08-23,34,Heifers,100kg,409.4,2015
IE,Ireland,2015-08-10,2015-08-16,33,Heifers,100kg,414.4,2015
IE,Ireland,2015-02-16,2015-02-22,8,Heifers,100kg,419.3,2015
IE,Ireland,2015-04-27,2015-05-03,18,Heifers,100kg,421.0,2015
IE,Ireland,2015-11-23,2015-11-29,48,Heifers,100kg,395.0,2015
IE,Ireland,2015-06-29,2015-07-05,27,Heifers,100kg,429.5,2015
IE,Ireland,2016-10-31,2016-11-06,44,Heifers,100kg,367.1,2016
IE,Ireland,2016-08-22,2016-08-28,34,Heifers,100kg,389.0,2016
IE,Ireland,2016-02-08,2016-02-14,6,Heifers,100kg,396.9,2016
IE,Ireland,2016-06-06,2016-06-12,23,Heifers,100kg,413.8,2016
IE,Ireland,2016-06-20,2016-06-26,25,Heifers,100kg,411.4,2016
IE,Ireland,2016-01-11,2016-01-17,2,Heifers,100kg,398.7,2016
IE,Ireland,2016-10-10,2016-10-16,41,Heifers,100kg,374.0,2016
IE,Ireland,2016-01-25,2016-01-31,4,Heifers,100kg,398.5,2016
IE,Ireland,2016-06-27,2016-07-03,26,Heifers,100kg,406.2,2016
IE,Ireland,2016-05-23,2016-05-29,21,Heifers,100kg,409.8,2016
IE,Ireland,2016-12-19,2016-12-25,51,Heifers,100kg,378.5,2016
IE,Ireland,2016-03-21,2016-03-27,12,Heifers,100kg,397.0,2016
IE,Ireland,2016-02-15,2016-02-21,7,Heifers,100kg,398.3,2016
IE,Ireland,2016-12-12,2016-12-18,50,Heifers,100kg,376.6,2016
IE,Ireland,2016-09-12,2016-09-18,37,Heifers,100kg,385.2,2016
IE,Ireland,2016-03-14,2016-03-20,11,Heifers,100kg,395.5,2016
IE,Ireland,2016-03-28,2016-04-03,13,Heifers,100kg,397.9,2016
IE,Ireland,2016-08-15,2016-08-21,33,Heifers,100kg,388.0,2016
IE,Ireland,2016-05-30,2016-06-05,22,Heifers,100kg,411.7,2016
IE,Ireland,2016-04-25,2016-05-01,17,Heifers,100kg,402.6,2016
IE,Ireland,2016-12-05,2016-12-11,49,Heifers,100kg,375.3,2016
IE,Ireland,2016-10-17,2016-10-23,42,Heifers,100kg,372.0,2016
IE,Ireland,2016-02-01,2016-02-07,5,Heifers,100kg,398.1,2016
IE,Ireland,2016-10-03,2016-10-09,40,Heifers,100kg,374.2,2016
IE,Ireland,2016-06-13,2016-06-19,24,Heifers,100kg,413.0,2016
IE,Ireland,2016-09-19,2016-09-25,38,Heifers,100kg,377.6,2016
IE,Ireland,2016-04-18,2016-04-24,16,Heifers,100kg,402.4,2016
IE,Ireland,2016-12-26,2017-01-01,52,Heifers,100kg,381.9,2016
IE,Ireland,2016-02-22,2016-02-28,8,Heifers,100kg,396.8,2016
IE,Ireland,2016-05-02,2016-05-08,18,Heifers,100kg,404.7,2016
IE,Ireland,2016-02-29,2016-03-06,9,Heifers,100kg,396.4,2016
IE,Ireland,2016-07-25,2016-07-31,30,Heifers,100kg,388.4,2016
IE,Ireland,2016-08-01,2016-08-07,31,Heifers,100kg,386.7,2016
IE,Ireland,2016-10-24,2016-10-30,43,Heifers,100kg,368.9,2016
IE,Ireland,2016-09-26,2016-10-02,39,Heifers,100kg,374.9,2016
IE,Ireland,2016-08-29,2016-09-04,35,Heifers,100kg,387.7,2016
IE,Ireland,2016-05-16,2016-05-22,20,Heifers,100kg,406.9,2016
IE,Ireland,2016-07-11,2016-07-17,28,Heifers,100kg,394.0,2016
IE,Ireland,2016-08-08,2016-08-14,32,Heifers,100kg,386.8,2016
IE,Ireland,2016-04-11,2016-04-17,15,Heifers,100kg,400.4,2016
IE,Ireland,2016-07-18,2016-07-24,29,Heifers,100kg,390.2,2016
IE,Ireland,2016-11-14,2016-11-20,46,Heifers,100kg,370.7,2016
IE,Ireland,2016-11-28,2016-12-04,48,Heifers,100kg,373.9,2016
IE,Ireland,2016-11-21,2016-11-27,47,Heifers,100kg,372.9,2016
IE,Ireland,2016-09-05,2016-09-11,36,Heifers,100kg,385.2,2016
IE,Ireland,2016-01-18,2016-01-24,3,Heifers,100kg,399.0,2016
IE,Ireland,2016-05-09,2016-05-15,19,Heifers,100kg,404.9,2016
IE,Ireland,2016-11-07,2016-11-13,45,Heifers,100kg,368.0,2016
IE,Ireland,2016-07-04,2016-07-10,27,Heifers,100kg,398.0,2016
IE,Ireland,2016-01-04,2016-01-10,1,Heifers,100kg,398.6,2016
IE,Ireland,2016-04-04,2016-04-10,14,Heifers,100kg,398.8,2016
IE,Ireland,2016-03-07,2016-03-13,10,Heifers,100kg,395.4,2016
IE,Ireland,2017-02-20,2017-02-26,8,Heifers,100kg,384.7,2017
IE,Ireland,2017-09-25,2017-10-01,39,Heifers,100kg,382.2,2017
IE,Ireland,2017-07-03,2017-07-09,27,Heifers,100kg,408.1,2017
IE,Ireland,2017-04-10,2017-04-16,15,Heifers,100kg,402.4,2017
IE,Ireland,2017-10-16,2017-10-22,42,Heifers,100kg,377.5,2017
IE,Ireland,2017-08-07,2017-08-13,32,Heifers,100kg,396.7,2017
IE,Ireland,2017-01-30,2017-02-05,5,Heifers,100kg,383.9,2017
IE,Ireland,2017-08-14,2017-08-20,33,Heifers,100kg,388.6,2017
IE,Ireland,2017-09-04,2017-09-10,36,Heifers,100kg,382.5,2017
IE,Ireland,2017-03-13,2017-03-19,11,Heifers,100kg,387.8,2017
IE,Ireland,2017-02-13,2017-02-19,7,Heifers,100kg,384.0,2017
IE,Ireland,2017-04-24,2017-04-30,17,Heifers,100kg,406.6,2017
IE,Ireland,2017-10-02,2017-10-08,40,Heifers,100kg,381.1,2017
IE,Ireland,2017-06-05,2017-06-11,23,Heifers,100kg,418.6,2017
IE,Ireland,2017-07-31,2017-08-06,31,Heifers,100kg,402.3,2017
IE,Ireland,2017-01-02,2017-01-08,1,Heifers,100kg,382.2,2017
IE,Ireland,2017-04-03,2017-04-09,14,Heifers,100kg,399.2,2017
IE,Ireland,2017-03-20,2017-03-26,12,Heifers,100kg,391.2,2017
IE,Ireland,2017-06-12,2017-06-18,24,Heifers,100kg,417.3,2017
IE,Ireland,2017-10-09,2017-10-15,41,Heifers,100kg,378.9,2017
IE,Ireland,2017-08-28,2017-09-03,35,Heifers,100kg,384.4,2017
IE,Ireland,2017-11-20,2017-11-26,47,Heifers,100kg,386.3,2017
IE,Ireland,2017-02-27,2017-03-05,9,Heifers,100kg,384.2,2017
IE,Ireland,2017-04-17,2017-04-23,16,Heifers,100kg,405.9,2017
IE,Ireland,2017-01-23,2017-01-29,4,Heifers,100kg,385.3,2017
IE,Ireland,2017-07-17,2017-07-23,29,Heifers,100kg,407.5,2017
IE,Ireland,2017-05-01,2017-05-07,18,Heifers,100kg,408.7,2017
IE,Ireland,2017-12-11,2017-12-17,50,Heifers,100kg,398.3,2017
IE,Ireland,2017-05-08,2017-05-14,19,Heifers,100kg,411.1,2017
IE,Ireland,2017-09-18,2017-09-24,38,Heifers,100kg,382.8,2017
IE,Ireland,2017-12-18,2017-12-24,51,Heifers,100kg,401.8,2017
IE,Ireland,2017-11-06,2017-11-12,45,Heifers,100kg,380.9,2017
IE,Ireland,2017-01-09,2017-01-15,2,Heifers,100kg,383.1,2017
IE,Ireland,2017-05-22,2017-05-28,21,Heifers,100kg,416.5,2017
IE,Ireland,2017-06-26,2017-07-02,26,Heifers,100kg,409.2,2017
IE,Ireland,2017-08-21,2017-08-27,34,Heifers,100kg,387.4,2017
IE,Ireland,2017-07-10,2017-07-16,28,Heifers,100kg,407.4,2017
IE,Ireland,2017-10-30,2017-11-05,44,Heifers,100kg,378.4,2017
IE,Ireland,2017-11-27,2017-12-03,48,Heifers,100kg,390.0,2017
IE,Ireland,2017-03-27,2017-04-02,13,Heifers,100kg,395.8,2017
IE,Ireland,2017-05-29,2017-06-04,22,Heifers,100kg,417.8,2017
IE,Ireland,2017-09-11,2017-09-17,37,Heifers,100kg,382.1,2017
IE,Ireland,2017-12-25,2017-12-31,52,Heifers,100kg,406.2,2017
IE,Ireland,2017-12-04,2017-12-10,49,Heifers,100kg,394.4,2017
IE,Ireland,2017-10-23,2017-10-29,43,Heifers,100kg,377.7,2017
IE,Ireland,2017-11-13,2017-11-19,46,Heifers,100kg,383.3,2017
IE,Ireland,2017-03-06,2017-03-12,10,Heifers,100kg,385.4,2017
IE,Ireland,2017-01-16,2017-01-22,3,Heifers,100kg,384.0,2017
IE,Ireland,2017-05-15,2017-05-21,20,Heifers,100kg,413.8,2017
IE,Ireland,2017-02-06,2017-02-12,6,Heifers,100kg,384.2,2017
IE,Ireland,2017-07-24,2017-07-30,30,Heifers,100kg,406.5,2017
IE,Ireland,2017-06-19,2017-06-25,25,Heifers,100kg,414.1,2017
IE,Ireland,2018-04-30,2018-05-06,18,Heifers,100kg,413.5,2018
IE,Ireland,2018-03-26,2018-04-01,13,Heifers,100kg,404.0,2018
IE,Ireland,2018-11-05,2018-11-11,45,Heifers,100kg,378.6,2018
IE,Ireland,2018-04-02,2018-04-08,14,Heifers,100kg,405.1,2018
IE,Ireland,2018-05-21,2018-05-27,21,Heifers,100kg,420.7,2018
IE,Ireland,2018-10-08,2018-10-14,41,Heifers,100kg,376.7,2018
IE,Ireland,2018-11-19,2018-11-25,47,Heifers,100kg,378.5,2018
IE,Ireland,2018-04-23,2018-04-29,17,Heifers,100kg,410.5,2018
IE,Ireland,2018-01-29,2018-02-04,5,Heifers,100kg,396.1,2018
IE,Ireland,2018-04-16,2018-04-22,16,Heifers,100kg,407.8,2018
IE,Ireland,2018-11-12,2018-11-18,46,Heifers,100kg,378.8,2018
IE,Ireland,2018-01-01,2018-01-07,1,Heifers,100kg,406.0,2018
IE,Ireland,2018-10-22,2018-10-28,43,Heifers,100kg,378.7,2018
IE,Ireland,2018-12-03,2018-12-09,49,Heifers,100kg,377.8,2018
IE,Ireland,2018-05-07,2018-05-13,19,Heifers,100kg,415.7,2018
IE,Ireland,2018-01-15,2018-01-21,3,Heifers,100kg,404.0,2018
IE,Ireland,2018-01-22,2018-01-28,4,Heifers,100kg,400.1,2018
IE,Ireland,2018-01-08,2018-01-14,2,Heifers,100kg,404.4,2018
IE,Ireland,2018-10-29,2018-11-04,44,Heifers,100kg,378.9,2018
IE,Ireland,2018-04-09,2018-04-15,15,Heifers,100kg,406.2,2018
IE,Ireland,2018-05-14,2018-05-20,20,Heifers,100kg,418.7,2018
IE,Ireland,2018-12-10,2018-12-16,50,Heifers,100kg,378.4,2018
IE,Ireland,2018-11-26,2018-12-02,48,Heifers,100kg,377.9,2018
IE,Ireland,2018-12-24,2018-12-30,52,Heifers,100kg,379.9,2018
IE,Ireland,2018-05-28,2018-06-03,22,Heifers,100kg,422.6,2018
IE,Ireland,2018-12-17,2018-12-23,51,Heifers,100kg,379.9,2018
IE,Ireland,2018-10-15,2018-10-21,42,Heifers,100kg,378.5,2018
IE,Ireland,2018-07-09,2018-07-15,28,Heifers,100kg,402.6,2018
IE,Ireland,2018-02-12,2018-02-18,7,Heifers,100kg,396.7,2018
IE,Ireland,2018-08-27,2018-09-02,35,Heifers,100kg,391.9,2018
IE,Ireland,2018-07-02,2018-07-08,27,Heifers,100kg,407.9,2018
IE,Ireland,2018-10-01,2018-10-07,40,Heifers,100kg,376.3,2018
IE,Ireland,2018-08-13,2018-08-19,33,Heifers,100kg,394.4,2018
